0.00	-6000.00	-0.008197185164611	0.093938560413249
100.00	-6000.00	-0.008197185164611	0.100186011170046
200.00	-6000.00	-0.008197185164611	0.097062285791647
300.00	-6000.00	-0.008197185164611	0.096021043998848
400.00	-6000.00	-0.008197185164611	0.095500423102448
500.00	-6000.00	-0.008197185164611	0.095188050564608
600.00	-6000.00	-0.008197185164611	0.094979802206048
700.00	-6000.00	-0.020611602932195	0.089957782558248
800.00	-6000.00	-0.025897211952330	0.085648532158238
900.00	-6000.00	-0.030008241190213	0.082296892958230
1000.00	-6000.00	-0.033297064580520	0.079615581598224
1100.00	-6000.00	-0.035987920081680	0.077421781394583
1200.00	-6000.00	-0.038230299665980	0.075593614558215
1300.00	-6000.00	-0.039058131788523	0.070501587168347
1400.00	-6000.00	-0.040427510419724	0.066031260626686
1500.00	-6000.00	-0.040927576985840	0.062839656370366
1600.00	-6000.00	-0.041233578048425	0.058798775912277
1700.00	-6000.00	-0.041503578986000	0.055233293155140
1800.00	-6000.00	-0.041743579819400	0.052063975148796
1900.00	-6000.00	-0.041958317407179	0.049228269564173
2000.00	-6000.00	-0.042151581236180	0.046676134538012
2100.00	-6000.00	-0.042326438986228	0.044367059990533
2200.00	-6000.00	-0.040805240348671	0.039699541201639
2300.00	-6000.00	-0.040146074479676	0.036236568961255
2400.00	-6000.00	-0.038893797319816	0.034300981187887
2500.00	-6000.00	-0.037829155050252	0.031782423943415
2600.00	-6000.00	-0.036846408339885	0.029457601871594
2700.00	-6000.00	-0.035936457682137	0.027304988842131
2800.00	-6000.00	-0.035091503499943	0.025306133886200
2900.00	-6000.00	-0.033786775729892	0.023714479317373
3000.00	-6000.00	-0.033055918280796	0.022101980444353
0.00	-5900.00	-0.008197185164611	0.093938560413249
100.00	-5900.00	-0.008197185164611	0.108383196334657
200.00	-5900.00	-0.008197185164611	0.101160878373953
300.00	-5900.00	-0.008197185164611	0.098753439053718
400.00	-5900.00	-0.008197185164611	0.097549719393601
500.00	-5900.00	-0.024107300918226	0.107244177603749
600.00	-5900.00	-0.024556464371896	0.099049494218982
700.00	-5900.00	-0.029371813105539	0.096130277793547
800.00	-5900.00	-0.031357593770052	0.093510591544898
900.00	-5900.00	-0.034861913917077	0.089285390190817
1000.00	-5900.00	-0.037665370034697	0.085905229107552
1100.00	-5900.00	-0.039959106858205	0.083139642766699
1200.00	-5900.00	-0.041878101678408	0.080569420852398
1300.00	-5900.00	-0.043135896366633	0.074980774293374
1400.00	-5900.00	-0.044214006099398	0.070190505814210
1500.00	-5900.00	-0.045148367867794	0.066038939798935
1600.00	-5900.00	-0.045762218832223	0.061662750536477
1700.00	-5900.00	-0.045765829135457	0.057928798683799
1800.00	-5900.00	-0.045769038293887	0.054609730370307
1900.00	-5900.00	-0.045771909646167	0.051640037668762
2000.00	-5900.00	-0.045774493863218	0.048967314237372
2100.00	-5900.00	-0.044689430730520	0.044713483434526
2200.00	-5900.00	-0.043823748668304	0.040865196899902
2300.00	-5900.00	-0.043033343307151	0.037351543976984
2400.00	-5900.00	-0.041930848045113	0.034812553712083
2500.00	-5900.00	-0.040744723746537	0.032273533566643
2600.00	-5900.00	-0.039649839778620	0.029929822663160
2700.00	-5900.00	-0.038636058326845	0.027759719974749
2800.00	-5900.00	-0.037694689835912	0.025744624621225
2900.00	-5900.00	-0.036818243309870	0.023868501361048
3000.00	-5900.00	-0.036000226552231	0.022117452984882
0.00	-5800.00	-0.008197185164611	0.093938560413249
100.00	-5800.00	-0.008197185164611	0.116580381499268
200.00	-5800.00	-0.008197185164611	0.105259470956258
300.00	-5800.00	-0.017265933506638	0.108885311907866
400.00	-5800.00	-0.022919000065768	0.112844377935687
500.00	-5800.00	-0.026310840001245	0.115219817552380
600.00	-5800.00	-0.028458285501654	0.108760145136882
700.00	-5800.00	-0.032716231216761	0.104453692866032
800.00	-5800.00	-0.035909690503090	0.101223853662895
900.00	-5800.00	-0.039715586643941	0.096273887423403
1000.00	-5800.00	-0.042033675488875	0.092194876616880
1100.00	-5800.00	-0.043930293634730	0.088857504138815
1200.00	-5800.00	-0.046295679971360	0.085421873571176
1300.00	-5800.00	-0.047213660944743	0.079459961418400
1400.00	-5800.00	-0.048000501779072	0.074349751001734
1500.00	-5800.00	-0.048682430502156	0.069920901973958
1600.00	-5800.00	-0.049279118134855	0.066045659074653
1700.00	-5800.00	-0.050028079284915	0.060624304212458
1800.00	-5800.00	-0.049794496768375	0.057155485591818
1900.00	-5800.00	-0.049585501885155	0.054051805773352
2000.00	-5800.00	-0.048962040150554	0.050228819890701
2100.00	-5800.00	-0.047851677541564	0.045934646546991
2200.00	-5800.00	-0.046842256987938	0.042030852598164
2300.00	-5800.00	-0.045920612134626	0.038466518992714
2400.00	-5800.00	-0.044967898770410	0.035324126236279
2500.00	-5800.00	-0.043660292442822	0.032764643189871
2600.00	-5800.00	-0.042453271217356	0.030402043454725
